specificity,grower_id,season,activity,attribute,value,season_order
"by grower, season, activity",14,Winter,Transplanting,attire_long_pants,0,4.0
"by grower, season, activity",14,Winter,Watering,attire_long_pants,0,4.0
"by grower, season, activity",14,Winter,Weeding,attire_long_pants,0,4.0
"by grower, season, activity",15,Fall,Harvesting,attire_long_pants,1,3.0
"by grower, season, activity",15,Fall,Preparing beds,attire_long_pants,1,3.0
"by grower, season, activity",15,Fall,Seeding,attire_long_pants,1,3.0
"by grower, season, activity",15,Fall,Transplanting,attire_long_pants,0,3.0
"by grower, season, activity",15,Fall,Watering,attire_long_pants,0,3.0
"by grower, season, activity",15,Fall,Weeding,attire_long_pants,1,3.0
"by grower, season, activity",15,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",15,Spring,Preparing beds,attire_long_pants,0,1.0
"by grower, season, activity",15,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",15,Spring,Transplanting,attire_long_pants,0,1.0
"by grower, season, activity",15,Spring,Watering,attire_long_pants,0,1.0
"by grower, season, activity",15,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",15,Summer,Harvesting,attire_long_pants,0,2.0
"by grower, season, activity",15,Summer,Preparing beds,attire_long_pants,0,2.0
"by grower, season, activity",15,Summer,Seeding,attire_long_pants,0,2.0
"by grower, season, activity",15,Summer,Transplanting,attire_long_pants,0,2.0
"by grower, season, activity",15,Summer,Watering,attire_long_pants,0,2.0
"by grower, season, activity",15,Summer,Weeding,attire_long_pants,0,2.0
"by grower, season, activity",15,Winter,Harvesting,attire_long_pants,0,4.0
"by grower, season, activity",15,Winter,Preparing beds,attire_long_pants,0,4.0
"by grower, season, activity",15,Winter,Seeding,attire_long_pants,0,4.0
"by grower, season, activity",15,Winter,Transplanting,attire_long_pants,0,4.0
"by grower, season, activity",15,Winter,Watering,attire_long_pants,0,4.0
"by grower, season, activity",15,Winter,Weeding,attire_long_pants,0,4.0
"by grower, season, activity",16,Fall,Harvesting,attire_long_pants,1,3.0
"by grower, season, activity",16,Fall,Preparing beds,attire_long_pants,1,3.0
"by grower, season, activity",16,Fall,Seeding,attire_long_pants,1,3.0
"by grower, season, activity",16,Fall,Transplanting,attire_long_pants,1,3.0
"by grower, season, activity",16,Fall,Watering,attire_long_pants,0,3.0
"by grower, season, activity",16,Fall,Weeding,attire_long_pants,1,3.0
"by grower, season, activity",16,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",16,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",16,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",16,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",16,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",16,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",16,Summer,Harvesting,attire_long_pants,0,2.0
"by grower, season, activity",16,Summer,Preparing beds,attire_long_pants,0,2.0
"by grower, season, activity",16,Summer,Seeding,attire_long_pants,0,2.0
"by grower, season, activity",16,Summer,Transplanting,attire_long_pants,0,2.0
"by grower, season, activity",16,Summer,Watering,attire_long_pants,0,2.0
"by grower, season, activity",16,Summer,Weeding,attire_long_pants,0,2.0
"by grower, season, activity",16,Winter,Harvesting,attire_long_pants,1,4.0
"by grower, season, activity",16,Winter,Preparing beds,attire_long_pants,0,4.0
"by grower, season, activity",16,Winter,Seeding,attire_long_pants,1,4.0
"by grower, season, activity",16,Winter,Transplanting,attire_long_pants,0,4.0
"by grower, season, activity",16,Winter,Watering,attire_long_pants,0,4.0
"by grower, season, activity",16,Winter,Weeding,attire_long_pants,1,4.0
"by grower, season, activity",17,Fall,Harvesting,attire_long_pants,1,3.0
"by grower, season, activity",17,Fall,Preparing beds,attire_long_pants,1,3.0
"by grower, season, activity",17,Fall,Seeding,attire_long_pants,1,3.0
"by grower, season, activity",17,Fall,Transplanting,attire_long_pants,1,3.0
"by grower, season, activity",17,Fall,Watering,attire_long_pants,1,3.0
"by grower, season, activity",17,Fall,Weeding,attire_long_pants,1,3.0
"by grower, season, activity",17,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",17,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",17,Spring,Seeding,attire_long_pants,0,1.0
"by grower, season, activity",17,Spring,Transplanting,attire_long_pants,0,1.0
"by grower, season, activity",17,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",17,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",17,Summer,Harvesting,attire_long_pants,0,2.0
"by grower, season, activity",17,Summer,Preparing beds,attire_long_pants,0,2.0
"by grower, season, activity",17,Summer,Seeding,attire_long_pants,0,2.0
"by grower, season, activity",17,Summer,Transplanting,attire_long_pants,0,2.0
"by grower, season, activity",17,Summer,Watering,attire_long_pants,0,2.0
"by grower, season, activity",17,Summer,Weeding,attire_long_pants,1,2.0
"by grower, season, activity",17,Winter,Harvesting,attire_long_pants,1,4.0
"by grower, season, activity",17,Winter,Preparing beds,attire_long_pants,0,4.0
"by grower, season, activity",17,Winter,Seeding,attire_long_pants,0,4.0
"by grower, season, activity",17,Winter,Transplanting,attire_long_pants,0,4.0
"by grower, season, activity",17,Winter,Watering,attire_long_pants,0,4.0
"by grower, season, activity",17,Winter,Weeding,attire_long_pants,1,4.0
"by grower, season, activity",18,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",18,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",18,Spring,Seeding,attire_long_pants,0,1.0
"by grower, season, activity",18,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",18,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",18,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",18,Summer,Harvesting,attire_long_pants,0,2.0
"by grower, season, activity",18,Summer,Preparing beds,attire_long_pants,0,2.0
"by grower, season, activity",18,Summer,Seeding,attire_long_pants,0,2.0
"by grower, season, activity",18,Summer,Transplanting,attire_long_pants,0,2.0
"by grower, season, activity",18,Summer,Watering,attire_long_pants,0,2.0
"by grower, season, activity",18,Summer,Weeding,attire_long_pants,0,2.0
"by grower, season, activity",18,Winter,Harvesting,attire_long_pants,1,4.0
"by grower, season, activity",18,Winter,Preparing beds,attire_long_pants,1,4.0
"by grower, season, activity",18,Winter,Seeding,attire_long_pants,0,4.0
"by grower, season, activity",18,Winter,Transplanting,attire_long_pants,1,4.0
"by grower, season, activity",18,Winter,Watering,attire_long_pants,1,4.0
"by grower, season, activity",18,Winter,Weeding,attire_long_pants,1,4.0
"by grower, season, activity",19,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",19,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",19,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",19,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",19,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",19,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",19,Summer,Harvesting,attire_long_pants,1,2.0
"by grower, season, activity",19,Summer,Preparing beds,attire_long_pants,1,2.0
"by grower, season, activity",19,Summer,Seeding,attire_long_pants,0,2.0
"by grower, season, activity",19,Summer,Transplanting,attire_long_pants,0,2.0
"by grower, season, activity",19,Summer,Watering,attire_long_pants,0,2.0
"by grower, season, activity",19,Summer,Weeding,attire_long_pants,1,2.0
"by grower, season, activity",20,Fall,Harvesting,attire_long_pants,1,3.0
"by grower, season, activity",20,Fall,Preparing beds,attire_long_pants,1,3.0
"by grower, season, activity",20,Fall,Seeding,attire_long_pants,1,3.0
"by grower, season, activity",20,Fall,Transplanting,attire_long_pants,0,3.0
"by grower, season, activity",20,Fall,Watering,attire_long_pants,1,3.0
"by grower, season, activity",20,Fall,Weeding,attire_long_pants,0,3.0
"by grower, season, activity",20,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",20,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",20,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",20,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",20,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",20,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",20,Summer,Harvesting,attire_long_pants,1,2.0
"by grower, season, activity",20,Summer,Preparing beds,attire_long_pants,1,2.0
"by grower, season, activity",20,Summer,Seeding,attire_long_pants,1,2.0
"by grower, season, activity",20,Summer,Transplanting,attire_long_pants,0,2.0
"by grower, season, activity",20,Summer,Watering,attire_long_pants,1,2.0
"by grower, season, activity",20,Summer,Weeding,attire_long_pants,1,2.0
"by grower, season, activity",21,Fall,Harvesting,attire_long_pants,1,3.0
"by grower, season, activity",21,Fall,Preparing beds,attire_long_pants,1,3.0
"by grower, season, activity",21,Fall,Seeding,attire_long_pants,1,3.0
"by grower, season, activity",21,Fall,Transplanting,attire_long_pants,0,3.0
"by grower, season, activity",21,Fall,Watering,attire_long_pants,1,3.0
"by grower, season, activity",21,Fall,Weeding,attire_long_pants,1,3.0
"by grower, season, activity",21,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",21,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",21,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",21,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",21,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",21,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",21,Summer,Harvesting,attire_long_pants,1,2.0
"by grower, season, activity",21,Summer,Preparing beds,attire_long_pants,1,2.0
"by grower, season, activity",21,Summer,Seeding,attire_long_pants,1,2.0
"by grower, season, activity",21,Summer,Transplanting,attire_long_pants,1,2.0
"by grower, season, activity",21,Summer,Watering,attire_long_pants,1,2.0
"by grower, season, activity",21,Summer,Weeding,attire_long_pants,1,2.0
"by grower, season, activity",21,Winter,Harvesting,attire_long_pants,0,4.0
"by grower, season, activity",21,Winter,Preparing beds,attire_long_pants,1,4.0
"by grower, season, activity",21,Winter,Seeding,attire_long_pants,1,4.0
"by grower, season, activity",21,Winter,Transplanting,attire_long_pants,0,4.0
"by grower, season, activity",21,Winter,Watering,attire_long_pants,1,4.0
"by grower, season, activity",21,Winter,Weeding,attire_long_pants,0,4.0
"by grower, season, activity",22,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",22,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",22,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",22,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",22,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",22,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",22,Summer,Harvesting,attire_long_pants,1,2.0
"by grower, season, activity",22,Summer,Preparing beds,attire_long_pants,1,2.0
"by grower, season, activity",22,Summer,Seeding,attire_long_pants,1,2.0
"by grower, season, activity",22,Summer,Transplanting,attire_long_pants,1,2.0
"by grower, season, activity",22,Summer,Watering,attire_long_pants,1,2.0
"by grower, season, activity",22,Summer,Weeding,attire_long_pants,1,2.0
"by grower, season, activity",22,Winter,Harvesting,attire_long_pants,1,4.0
"by grower, season, activity",22,Winter,Preparing beds,attire_long_pants,0,4.0
"by grower, season, activity",22,Winter,Seeding,attire_long_pants,0,4.0
"by grower, season, activity",22,Winter,Transplanting,attire_long_pants,0,4.0
"by grower, season, activity",22,Winter,Watering,attire_long_pants,1,4.0
"by grower, season, activity",22,Winter,Weeding,attire_long_pants,1,4.0
"by grower, season, activity",23,Fall,Harvesting,attire_long_pants,1,3.0
"by grower, season, activity",23,Fall,Preparing beds,attire_long_pants,0,3.0
"by grower, season, activity",23,Fall,Seeding,attire_long_pants,0,3.0
"by grower, season, activity",23,Fall,Transplanting,attire_long_pants,0,3.0
"by grower, season, activity",23,Fall,Watering,attire_long_pants,0,3.0
"by grower, season, activity",23,Fall,Weeding,attire_long_pants,0,3.0
"by grower, season, activity",23,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",23,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",23,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",23,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",23,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",23,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",23,Summer,Harvesting,attire_long_pants,1,2.0
"by grower, season, activity",23,Summer,Preparing beds,attire_long_pants,1,2.0
"by grower, season, activity",23,Summer,Seeding,attire_long_pants,1,2.0
"by grower, season, activity",23,Summer,Transplanting,attire_long_pants,1,2.0
"by grower, season, activity",23,Summer,Watering,attire_long_pants,1,2.0
"by grower, season, activity",23,Summer,Weeding,attire_long_pants,1,2.0
"by grower, season, activity",23,Winter,Harvesting,attire_long_pants,0,4.0
"by grower, season, activity",23,Winter,Preparing beds,attire_long_pants,1,4.0
"by grower, season, activity",23,Winter,Seeding,attire_long_pants,1,4.0
"by grower, season, activity",23,Winter,Transplanting,attire_long_pants,0,4.0
"by grower, season, activity",23,Winter,Watering,attire_long_pants,0,4.0
"by grower, season, activity",23,Winter,Weeding,attire_long_pants,1,4.0
"by grower, season, activity",24,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",24,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",24,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",24,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",24,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",24,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",25,Fall,Harvesting,attire_long_pants,1,3.0
"by grower, season, activity",25,Fall,Preparing beds,attire_long_pants,1,3.0
"by grower, season, activity",25,Fall,Seeding,attire_long_pants,1,3.0
"by grower, season, activity",25,Fall,Transplanting,attire_long_pants,0,3.0
"by grower, season, activity",25,Fall,Watering,attire_long_pants,1,3.0
"by grower, season, activity",25,Fall,Weeding,attire_long_pants,1,3.0
"by grower, season, activity",25,Spring,Harvesting,attire_long_pants,1,1.0
"by grower, season, activity",25,Spring,Preparing beds,attire_long_pants,1,1.0
"by grower, season, activity",25,Spring,Seeding,attire_long_pants,1,1.0
"by grower, season, activity",25,Spring,Transplanting,attire_long_pants,1,1.0
"by grower, season, activity",25,Spring,Watering,attire_long_pants,1,1.0
"by grower, season, activity",25,Spring,Weeding,attire_long_pants,1,1.0
"by grower, season, activity",25,Summer,Harvesting,attire_long_pants,1,2.0
"by grower, season, activity",25,Summer,Preparing beds,attire_long_pants,0,2.0
"by grower, season, activity",25,Summer,Seeding,attire_long_pants,0,2.0
